0	124	110.329866409
0	123	109.409809113
0	122	108.781576157
0	121	108.33978653
0	120	108.392477036
0	119	109.547615051
0	118	109.511137009
0	117	108.696460724
0	116	108.189821243
0	115	109.020709991
0	114	109.940767288
0	113	109.547615051
0	112	108.935594559
0	111	108.424901962
0	110	108.615398407
0	109	109.547615051
0	108	110.994577408
0	107	108.627557755
0	106	108.834266663
0	105	110.941886902
0	104	109.665155411
0	103	111.010789871
0	102	108.137130737
0	101	108.818054199
0	100	110.451459885
0	99	110.702753067
0	98	109.482765198
0	97	109.701633453
0	96	108.834266663
0	95	110.14342308
0	94	109.652996063
0	93	110.090732574
0	92	108.238458633
0	91	108.818054199
0	90	109.596252441
0	89	110.755443573
0	88	110.909461975
0	87	108.818054199
0	86	110.856771469
0	85	110.856771469
0	84	110.67032814
0	83	108.732938766
0	82	108.919382095
0	81	108.732938766
0	80	110.585212708
0	79	110.893249512
0	78	109.78269577
0	77	108.615398407
0	76	108.546495438
0	75	110.581159592
0	74	111.452579498
0	73	109.15851593
0	72	109.020709991
0	71	109.154462814
0	70	110.877037048
0	69	110.021829605
0	68	109.057188034
0	67	109.174728394
0	66	109.122037888
0	65	109.936714172
1	124	109.089612961
1	123	108.834266663
1	122	109.397649765
1	121	111.059427261
1	120	111.351251602
1	119	108.542442322
1	118	108.63161087
1	117	110.735177994
1	116	111.383676529
1	115	109.600305557
1	114	108.919382095
1	113	110.042095184
1	112	110.192060471
1	111	110.293388367
1	110	109.32469368
1	109	108.17360878
1	108	108.955860138
1	107	109.498977661
1	106	109.924554825
1	105	108.664035797
1	104	108.157396317
1	103	110.893249512
1	102	110.666275024
1	101	110.447406769
1	100	109.15851593
1	99	107.897996902
1	98	111.31477356
1	97	109.701633453
1	96	108.664035797
1	95	108.696460724
1	94	108.291149139
1	93	110.771656036
1	92	109.652996063
1	91	109.089612961
1	90	108.376264572
1	89	110.856771469
1	88	110.974311829
1	87	110.808134079
1	86	109.069347382
1	85	109.482765198
1	84	111.027002335
1	83	110.175848007
1	82	110.038042068
1	81	108.238458633
1	80	108.510017395
1	79	111.351251602
1	78	111.335039139
1	77	109.239578247
1	76	108.408689499
1	75	109.174728394
1	74	111.298561096
1	73	110.755443573
1	72	108.510017395
1	71	109.15851593
1	70	110.978364944
1	69	110.585212708
1	68	110.893249512
1	67	110.856771469
1	66	108.74915123
1	65	109.515190125
2	124	110.042095184
2	123	108.984231949
2	122	108.33978653
2	121	109.888076782
2	120	110.71896553
2	119	112.931966782
2	118	108.732938766
2	117	107.983112335
2	116	108.74915123
2	115	109.786748886
2	114	110.467672348
2	113	108.120918274
2	112	108.578920364
2	111	109.648942947
2	110	112.490177155
2	109	110.297441483
2	108	108.74915123
2	107	108.493804932
2	106	109.632730484
2	105	108.546495438
2	104	109.393596649
2	103	109.190940857
2	102	108.785629272
2	101	111.010789871
2	100	110.889196396
2	99	109.462499619
2	98	108.441114426
2	97	108.376264572
2	96	111.687660217
2	95	110.447406769
2	94	110.467672348
2	93	107.946634293
2	92	109.105825424
2	91	107.727766037
2	90	110.808134079
2	89	109.036922455
2	88	108.530282974
2	87	108.972072601
2	86	110.516309738
2	85	109.174728394
2	84	109.223365784
2	83	109.27605629
2	82	109.717845917
2	81	109.308481216
2	80	109.361171722
2	79	108.919382095
2	78	108.647823334
2	77	110.329866409
2	76	110.500097275
2	75	109.616518021
2	74	108.769416809
2	73	108.781576157
2	72	110.569000244
2	71	110.431194305
2	70	108.818054199
2	69	109.259843826
2	68	108.254671097
2	67	109.223365784
2	66	110.09478569
2	65	109.652996063
3	124	108.643770218
3	123	110.532522202
3	122	110.329866409
3	121	110.074520111
3	120	109.020709991
3	119	109.340906143
3	118	111.010789871
3	117	110.14342308
3	116	108.052015305
3	115	108.355998993
3	114	110.447406769
3	113	110.467672348
3	112	109.956979752
3	111	108.801841736
3	110	109.292268753
3	109	109.936714172
3	108	109.174728394
3	107	109.786748886
3	106	108.323574066
3	105	110.042095184
3	104	109.259843826
3	103	110.467672348
3	102	109.036922455
3	101	109.243631363
3	100	110.127210617
3	99	109.989404678
3	98	109.717845917
3	97	108.866691589
3	96	107.950687408
3	95	110.569000244
3	94	109.665155411
3	93	110.042095184
3	92	108.477592468
3	91	109.020709991
3	90	110.009670258
3	89	110.042095184
3	88	110.601425171
3	87	108.22224617
3	86	108.137130737
3	85	109.738111496
3	84	109.27605629
3	83	107.950687408
3	82	108.765363693
3	81	107.780456543
3	80	110.431194305
3	79	109.2274189
3	78	109.717845917
3	77	108.38842392
3	76	108.68024826
3	75	109.174728394
3	74	110.479831696
3	73	107.69534111
3	72	108.185768127
3	71	108.510017395
3	70	110.159635544
3	69	110.14342308
3	68	108.392477036
3	67	108.74915123
3	66	108.68024826
3	65	109.430074692
4	124	109.174728394
4	123	109.308481216
4	122	110.329866409
4	121	110.192060471
4	120	109.681367874
4	119	107.679128647
4	118	107.914209366
4	117	109.20715332
4	116	110.62169075
4	115	110.463619232
4	114	108.595132828
4	113	108.153343201
4	112	109.888076782
4	111	110.398769379
4	110	110.005617142
4	109	108.510017395
4	108	108.291149139
4	107	109.855651855
4	106	109.73405838
4	105	108.664035797
4	104	109.190940857
4	103	109.648942947
4	102	110.277175903
4	101	110.244750977
4	100	110.14342308
4	99	108.104705811
4	98	110.179901123
4	97	109.888076782
4	96	109.15851593
4	95	109.750270844
4	94	108.765363693
4	93	107.918262482
4	92	109.328746796
4	91	109.126091003
4	90	107.833147049
4	89	107.881784439
4	88	110.127210617
4	87	110.159635544
4	86	109.122037888
4	85	108.74915123
4	84	108.935594559
4	83	108.834266663
4	82	110.159635544
4	81	110.516309738
4	80	108.22224617
4	79	108.088493347
4	78	109.648942947
4	77	109.377384186
4	76	109.413862228
4	75	107.914209366
4	74	108.935594559
4	73	110.054254532
4	72	109.328746796
4	71	109.600305557
4	70	108.968019485
4	69	109.089612961
4	68	110.329866409
4	67	109.956979752
4	66	109.940767288
4	65	108.765363693
5	124	109.802961349
5	123	109.73405838
5	122	109.20715332
5	121	108.441114426
5	120	107.849359512
5	119	113.625049591
5	118	109.681367874
5	117	109.616518021
5	116	108.22224617
5	115	107.662916183
5	114	109.73405838
5	113	109.105825424
5	112	108.408689499
5	111	108.818054199
5	110	108.70051384
5	109	109.430074692
5	108	110.548734665
5	107	108.441114426
5	106	108.323574066
5	105	110.228538513
5	104	109.27605629
5	103	110.552787781
5	102	108.424901962
5	101	108.850479126
5	100	110.500097275
5	99	110.431194305
5	98	110.346078873
5	97	109.138250351
5	96	108.068227768
5	95	110.005617142
5	94	110.552787781
5	93	110.196113586
5	92	109.053134918
5	91	108.765363693
5	90	109.174728394
5	89	109.361171722
5	88	109.190940857
5	87	108.477592468
5	86	108.882904053
5	85	109.15851593
5	84	110.362291336
5	83	108.68024826
5	82	110.313653946
5	81	108.716726303
5	80	109.190940857
5	79	110.378503799
5	78	108.408689499
5	77	107.902050018
5	76	108.70051384
5	75	109.835386276
5	74	110.483884811
5	73	108.392477036
5	72	108.019590378
5	71	110.042095184
5	70	109.377384186
5	69	108.781576157
5	68	108.765363693
5	67	109.243631363
5	66	108.935594559
5	65	110.467672348
6	124	108.732938766
6	123	109.053134918
6	122	110.569000244
6	121	109.122037888
6	120	109.6367836
6	119	108.424901962
6	118	108.27088356
6	117	110.500097275
6	116	110.686540604
6	115	109.154462814
6	114	108.254671097
6	113	109.20715332
6	112	110.516309738
6	111	110.962152481
6	110	110.71896553
6	109	108.27088356
6	108	108.781576157
6	107	109.105825424
6	106	110.500097275
6	105	109.344959259
6	104	108.664035797
6	103	109.190940857
6	102	109.600305557
6	101	110.483884811
6	100	108.850479126
6	99	107.881784439
6	98	109.174728394
6	97	110.840559006
6	96	110.925674438
6	95	108.882904053
6	94	108.33978653
6	93	108.870744705
6	92	109.717845917
6	91	109.616518021
6	90	108.664035797
6	89	109.888076782
6	88	109.122037888
6	87	109.531402588
6	86	109.580039978
6	85	108.254671097
6	84	108.116865158
6	83	109.802961349
6	82	109.956979752
6	81	110.990524292
6	80	108.578920364
6	79	108.307361603
6	78	109.717845917
6	77	110.414981842
6	76	108.445167542
6	75	108.254671097
6	74	108.899116516
6	73	110.516309738
6	72	110.564947128
6	71	108.355998993
6	70	109.126091003
6	69	109.292268753
6	68	110.074520111
6	67	110.633850098
6	66	107.81288147
6	65	108.206033707
7	124	111.047267914
7	123	110.686540604
7	122	110.431194305
7	121	108.22224617
7	120	108.461380005
7	119	108.951807022
7	118	110.447406769
7	117	108.035802841
7	116	108.972072601
7	115	108.834266663
7	114	109.547615051
7	113	109.855651855
7	112	108.22224617
7	111	111.639022827
7	110	111.128330231
7	109	110.192060471
7	108	109.802961349
7	107	108.801841736
7	106	108.323574066
7	105	110.856771469
7	104	109.409809113
7	103	108.951807022
7	102	108.185768127
7	101	108.27088356
7	100	109.511137009
7	99	110.990524292
7	98	108.291149139
7	97	108.355998993
7	96	107.606172562
7	95	109.750270844
7	94	109.665155411
7	93	109.20715332
7	92	108.493804932
7	91	109.223365784
7	90	110.414981842
7	89	112.25104332
7	88	108.185768127
7	87	109.531402588
7	86	108.834266663
7	85	110.552787781
7	84	109.681367874
7	83	108.291149139
7	82	109.681367874
7	81	110.516309738
7	80	110.536575317
7	79	109.600305557
7	78	108.254671097
7	77	109.292268753
7	76	110.637903214
7	75	110.877037048
7	74	111.027002335
7	73	108.206033707
7	72	108.68024826
7	71	110.414981842
7	70	110.994577408
7	69	111.027002335
7	68	108.781576157
7	67	108.664035797
7	66	111.112117767
7	65	110.414981842
8	124	108.153343201
8	123	109.802961349
8	122	109.344959259
8	121	111.282348633
8	120	109.68542099
8	119	108.63161087
8	118	108.307361603
8	117	109.27605629
8	116	111.144542694
8	115	108.238458633
8	114	108.201980591
8	113	108.886957169
8	112	109.478712082
8	111	109.462499619
8	110	109.377384186
8	109	108.696460724
8	108	110.398769379
8	107	110.617637634
8	106	110.7878685
8	105	108.696460724
8	104	108.664035797
8	103	109.681367874
8	102	110.824346542
8	101	111.468791962
8	100	109.652996063
8	99	108.355998993
8	98	109.717845917
8	97	109.580039978
8	96	108.185768127
8	95	108.732938766
8	94	109.717845917
8	93	110.058307648
8	92	109.563827515
8	91	109.223365784
8	90	108.834266663
8	89	108.445167542
8	88	110.281229019
8	87	109.632730484
8	86	110.414981842
8	85	109.089612961
8	84	109.190940857
8	83	110.106945038
8	82	110.889196396
8	81	108.882904053
8	80	108.424901962
8	79	109.32469368
8	78	111.383676529
8	77	110.893249512
8	76	108.696460724
8	75	108.22224617
8	74	109.956979752
8	73	110.889196396
8	72	110.840559006
8	71	108.647823334
8	70	108.441114426
8	69	109.855651855
8	68	111.351251602
8	67	108.716726303
8	66	108.355998993
8	65	108.578920364
9	124	111.298561096
9	123	110.877037048
9	122	108.79778862
9	121	108.74915123
9	120	109.632730484
9	119	111.448526382
9	118	109.940767288
9	117	108.903169632
9	116	109.243631363
9	115	110.127210617
9	114	110.208272934
9	113	111.128330231
9	112	109.446287155
9	111	109.223365784
9	110	111.095905304
9	109	108.238458633
9	108	109.223365784
9	107	109.20715332
9	106	110.414981842
9	105	111.160755157
9	104	111.181020737
9	103	108.461380005
9	102	108.801841736
9	101	109.73405838
9	100	111.894369125
9	99	110.038042068
9	98	109.190940857
9	97	110.840559006
9	96	110.14342308
9	95	109.973192215
9	94	108.834266663
9	93	109.069347382
9	92	110.990524292
9	91	111.416101456
9	90	109.600305557
9	89	109.243631363
9	88	108.323574066
9	87	109.669208527
9	86	110.463619232
9	85	110.994577408
9	84	109.600305557
9	83	108.765363693
9	82	109.596252441
9	81	110.14342308
9	80	111.740350723
9	79	108.258724213
9	78	108.153343201
9	77	111.282348633
9	76	110.601425171
9	75	109.632730484
9	74	108.785629272
9	73	108.664035797
9	72	110.909461975
9	71	110.021829605
9	70	109.122037888
9	69	108.611345291
9	68	108.882904053
9	67	109.956979752
9	66	109.989404678
9	65	108.343839645
10	124	109.27605629
10	123	110.974311829
10	122	110.090732574
10	121	109.531402588
10	120	108.79778862
10	119	109.361171722
10	118	111.351251602
10	117	110.804080963
10	116	108.919382095
10	115	107.881784439
10	114	109.616518021
10	113	110.414981842
10	112	111.266136169
10	111	108.68024826
10	110	109.190940857
10	109	111.31477356
10	108	111.006736755
10	107	111.878156662
10	106	108.765363693
10	105	110.500097275
10	104	110.974311829
10	103	110.179901123
10	102	110.532522202
10	101	109.531402588
10	100	109.2274189
10	99	109.717845917
10	98	109.669208527
10	97	109.462499619
10	96	108.137130737
10	95	108.765363693
10	94	111.756563187
10	93	110.090732574
10	92	109.138250351
10	91	108.428955078
10	90	108.765363693
10	89	110.090732574
10	88	111.501216888
10	87	108.33978653
10	86	108.68024826
10	85	109.717845917
10	84	111.318826675
10	83	111.399888992
10	82	108.578920364
10	81	108.137130737
10	80	111.262083054
10	79	110.175848007
10	78	109.973192215
10	77	109.211206436
10	76	108.307361603
10	75	111.298561096
10	74	111.671447754
10	73	110.009670258
10	72	109.25579071
10	71	110.005617142
10	70	110.123157501
10	69	111.399888992
10	68	109.409809113
10	67	108.850479126
10	66	109.596252441
10	65	111.266136169
11	124	108.376264572
11	123	109.122037888
11	122	109.652996063
11	121	111.282348633
11	120	109.823226929
11	119	109.20715332
11	118	109.786748886
11	117	109.648942947
11	116	111.164808273
11	115	111.213445663
11	114	109.142303467
11	113	109.531402588
11	112	109.973192215
11	111	112.060546875
11	110	109.259843826
11	109	108.79778862
11	108	107.881784439
11	107	110.637903214
11	106	111.298561096
11	105	109.2274189
11	104	108.206033707
11	103	108.355998993
11	102	110.483884811
11	101	109.940767288
11	100	108.27088356
11	99	109.308481216
11	98	111.027002335
11	97	110.62169075
11	96	111.095905304
11	95	109.223365784
11	94	108.376264572
11	93	110.382556915
11	92	110.074520111
11	91	110.808134079
11	90	109.122037888
11	89	108.201980591
11	88	111.318826675
11	87	111.095905304
11	86	109.413862228
11	85	108.120918274
11	84	110.755443573
11	83	111.298561096
11	82	111.095905304
11	81	108.765363693
11	80	108.79778862
11	79	109.632730484
11	78	111.164808273
11	77	109.73405838
11	76	109.648942947
11	75	108.781576157
11	74	109.190940857
11	73	110.500097275
11	72	111.399888992
11	71	109.27605629
11	70	110.090732574
11	69	112.080812454
11	68	110.078573227
11	67	110.958099365
11	66	108.834266663
11	65	111.416101456
12	124	110.30960083
12	123	111.112117767
12	122	108.137130737
12	121	108.307361603
12	120	110.820293427
12	119	110.005617142
12	118	109.478712082
12	117	108.781576157
12	116	108.392477036
12	115	109.855651855
12	114	110.074520111
12	113	108.274936676
12	112	109.308481216
12	111	109.563827515
12	110	109.515190125
12	109	109.652996063
12	108	109.089612961
12	107	108.818054199
12	106	109.750270844
12	105	110.893249512
12	104	109.462499619
12	103	108.562707901
12	102	109.478712082
12	101	109.531402588
12	100	109.56788063
12	99	110.26096344
12	98	109.190940857
12	97	109.20715332
12	96	109.766483307
12	95	111.282348633
12	94	109.701633453
12	93	109.105825424
12	92	108.919382095
12	91	113.985776901
12	90	111.403942108
12	89	108.546495438
12	88	108.291149139
12	87	110.771656036
12	86	110.872983932
12	85	110.14342308
12	84	108.376264572
12	83	108.088493347
12	82	110.62169075
12	81	109.871864319
12	80	110.196113586
12	79	108.814001083
12	78	108.408689499
12	77	110.414981842
12	76	111.027002335
12	75	111.266136169
12	74	108.137130737
12	73	108.27088356
12	72	110.751390457
12	71	110.686540604
12	70	108.392477036
12	69	109.040975571
12	68	108.461380005
12	67	110.601425171
12	66	109.616518021
12	65	110.329866409
13	124	109.377384186
13	123	110.840559006
13	122	110.159635544
13	121	108.818054199
13	120	108.74915123
13	119	109.223365784
13	118	108.74915123
13	117	110.771656036
13	116	108.769416809
13	115	108.70051384
13	114	109.855651855
13	113	109.515190125
13	112	110.791921616
13	111	109.190940857
13	110	109.004497528
13	109	109.105825424
13	108	110.921621323
13	107	110.941886902
13	106	108.765363693
13	105	110.7878685
13	104	110.893249512
13	103	111.229658127
13	102	110.994577408
13	101	108.63161087
13	100	108.201980591
13	99	113.06977272
13	98	109.701633453
13	97	111.282348633
13	96	109.024763107
13	95	110.775709152
13	94	110.139369965
13	93	111.063480377
13	92	110.516309738
13	91	108.834266663
13	90	109.15851593
13	89	110.791921616
13	88	110.921621323
13	87	108.79778862
13	86	109.770536423
13	85	111.335039139
13	84	111.043214798
13	83	108.445167542
13	82	108.74915123
13	81	110.702753067
13	80	111.302614212
13	79	110.974311829
13	78	108.100652695
13	77	109.68542099
13	76	108.323574066
13	75	110.313653946
13	74	111.383676529
13	73	108.647823334
13	72	109.308481216
13	71	108.814001083
13	70	111.176967621
13	69	110.005617142
13	68	109.956979752
13	67	108.258724213
13	66	109.68542099
13	65	110.431194305
14	124	108.716726303
14	123	109.462499619
14	122	114.054679871
14	121	111.24587059
